family,time_s,turbine,row,MPC_disk_normal_m_s,NOYAW_disk_normal_m_s,MPC_filtered_disk_m_s,NOYAW_filtered_disk_m_s,delta_filtered_disk_m_s,yaw_deg
T2,760,1,1,6.032663822174072,6.036453723907471,6.05579137802124,6.0602946281433105,-0.0045032501220703125,0.4850003719329834
T2,760,2,1,5.412261962890625,5.347168445587158,5.422100067138672,5.3536529541015625,0.06844711303710938,-4.8771891593933105
T2,760,3,1,5.13860559463501,5.090796947479248,5.193356513977051,5.143494606018066,0.049861907958984375,-3.8921637535095215
T2,760,4,2,6.346960067749023,6.365849494934082,6.32495641708374,6.342902660369873,-0.017946243286132812,2.738422393798828
T2,760,5,2,4.777679920196533,4.742522239685059,4.735268592834473,4.697482109069824,0.03778648376464844,-4.963669776916504
T2,760,6,2,6.3427252769470215,6.31788444519043,6.344216823577881,6.32264518737793,0.021571636199951172,-3.3700191974639893
T2,760,7,3,6.037456512451172,5.9327239990234375,6.001741886138916,5.893378257751465,0.10836362838745117,-7.277385234832764
T2,760,8,3,5.5833539962768555,5.580480098724365,5.566563606262207,5.563916206359863,0.00264739990234375,-7.67236852645874
T2,760,9,3,6.058440208435059,6.02147102355957,6.099855422973633,6.05999231338501,0.03986310958862305,-8.996445655822754
T2,780,1,1,6.369561672210693,6.377377986907959,6.331292629241943,6.339893341064453,-0.008600711822509766,0.4850003719329834
T2,780,2,1,5.481901168823242,5.415462017059326,5.443717956542969,5.37678861618042,0.06692934036254883,-4.8771891593933105
T2,780,3,1,5.756690502166748,5.700450897216797,5.7386794090271,5.685160160064697,0.053519248962402344,-3.8921637535095215
T2,780,4,2,6.5322394371032715,6.581477642059326,6.532870292663574,6.580902099609375,-0.04803180694580078,2.738422393798828
T2,780,5,2,5.141279220581055,5.115511894226074,5.104925155639648,5.079538822174072,0.025386333465576172,-4.963669776916504
T2,780,6,2,6.114298343658447,6.085615634918213,6.162276268005371,6.1315789222717285,0.030697345733642578,-3.3700191974639893
T2,780,7,3,6.054699897766113,5.942330360412598,6.053389549255371,5.966670989990234,0.08671855926513672,-7.277385234832764
T2,780,8,3,5.9385480880737305,5.865478992462158,5.895725250244141,5.848647594451904,0.04707765579223633,-7.67236852645874
T2,780,9,3,5.8849310874938965,5.768347263336182,5.881948947906494,5.774075508117676,0.10787343978881836,-8.996445655822754
T2,800,1,1,6.229154586791992,6.266866207122803,6.222937107086182,6.26059627532959,-0.0376591682434082,2.1117889881134033
T2,800,2,1,5.6877007484436035,5.665232181549072,5.701298236846924,5.680938243865967,0.02035999298095703,-2.5745112895965576
T2,800,3,1,5.5901408195495605,5.581186771392822,5.600583553314209,5.592000961303711,0.008582592010498047,-1.011064052581787
T2,800,4,2,6.705493450164795,6.688336372375488,6.798667907714844,6.780599117279053,0.018068790435791016,-0.016257762908935547
T2,800,5,2,5.105103969573975,5.073200702667236,5.165504455566406,5.135149002075195,0.030355453491210938,-5.935301780700684
T2,800,6,2,5.714297294616699,5.719771385192871,5.759018898010254,5.763734817504883,-0.004715919494628906,-3.285876512527466
T2,800,7,3,5.928737640380859,5.80667781829834,5.925260543823242,5.823157787322998,0.10210275650024414,-10.12943172454834
T2,800,8,3,5.874683380126953,5.804360866546631,5.912753105163574,5.83549690246582,0.0772562026977539,-10.54827880859375
T2,800,9,3,5.725092887878418,5.703001499176025,5.729401588439941,5.7094221115112305,0.019979476928710938,-10.029332160949707
T2,820,1,1,6.260089874267578,6.288606643676758,6.247809410095215,6.274761199951172,-0.02695178985595703,2.1117889881134033
T2,820,2,1,5.677764415740967,5.653361797332764,5.632835865020752,5.608066558837891,0.024769306182861328,-2.5745112895965576
T2,820,3,1,5.353372097015381,5.353567600250244,5.385680198669434,5.38451623916626,0.0011639595031738281,-1.011064052581787
T2,820,4,2,6.49011754989624,6.463730335235596,6.484009742736816,6.45894193649292,0.025067806243896484,-0.016257762908935547
T2,820,5,2,4.757115840911865,4.736081600189209,4.745441436767578,4.721593379974365,0.02384805679321289,-5.935301780700684
T2,820,6,2,5.412124156951904,5.421921253204346,5.397035598754883,5.407780170440674,-0.010744571685791016,-3.285876512527466
T2,820,7,3,5.9759202003479,5.880726337432861,5.979339122772217,5.901608943939209,0.07773017883300781,-10.12943172454834
T2,820,8,3,5.330962657928467,5.230298042297363,5.353832244873047,5.253501892089844,0.10033035278320312,-10.54827880859375
T2,820,9,3,6.135117053985596,6.067597389221191,6.133685111999512,6.070008277893066,0.06367683410644531,-10.029332160949707
T2,840,1,1,6.235532760620117,6.248709201812744,6.20815896987915,6.222232341766357,-0.014073371887207031,2.1117889881134033
T2,840,2,1,5.735372066497803,5.697297096252441,5.769469261169434,5.733264923095703,0.03620433807373047,-2.5745112895965576
T2,840,3,1,5.448808193206787,5.437477111816406,5.406252861022949,5.394173622131348,0.012079238891601562,-1.011064052581787
T2,840,4,2,7.138090133666992,7.13062858581543,7.134721755981445,7.12636137008667,0.00836038589477539,-0.016257762908935547
T2,840,5,2,4.758476734161377,4.853276252746582,4.7542033195495605,4.840888023376465,-0.0866847038269043,-5.935301780700684
T2,840,6,2,5.651839256286621,5.705124378204346,5.664102554321289,5.715384483337402,-0.05128192901611328,-3.285876512527466
T2,840,7,3,6.129913806915283,5.996085166931152,6.18574333190918,6.058497905731201,0.12724542617797852,-10.12943172454834
T2,840,8,3,5.014768123626709,4.991579055786133,5.033511638641357,5.012365818023682,0.02114582061767578,-10.54827880859375
T2,840,9,3,5.650272369384766,5.577900409698486,5.664895057678223,5.593351364135742,0.07154369354248047,-10.029332160949707
T2,860,1,1,6.020453453063965,6.054781913757324,6.031956195831299,6.064144611358643,-0.03218841552734375,2.1117889881134033
T2,860,2,1,5.732775688171387,5.713127613067627,5.730435848236084,5.707393646240234,0.02304220199584961,-2.5745112895965576
T2,860,3,1,5.798218250274658,5.787591934204102,5.823684215545654,5.812076091766357,0.011608123779296875,-1.011064052581787
T2,860,4,2,6.707217216491699,6.692975044250488,6.760992050170898,6.7476701736450195,0.013321876525878906,-0.016257762908935547
T2,860,5,2,4.612124919891357,4.630533695220947,4.6293230056762695,4.657557964324951,-0.02823495864868164,-5.935301780700684
T2,860,6,2,5.979971885681152,5.981771945953369,5.998822212219238,6.0001983642578125,-0.0013761520385742188,-3.285876512527466
T2,860,7,3,6.283201694488525,6.257760524749756,6.266120910644531,6.239242076873779,0.026878833770751953,-10.12943172454834
T2,860,8,3,4.964755058288574,4.98154878616333,4.968595504760742,4.979779243469238,-0.011183738708496094,-10.54827880859375
T2,860,9,3,5.5007781982421875,5.4637980461120605,5.520929336547852,5.459176540374756,0.0617527961730957,-10.029332160949707
T2,880,1,1,6.568760395050049,6.5937700271606445,6.578810214996338,6.603870868682861,-0.025060653686523438,2.1117889881134033
T2,880,2,1,5.610439777374268,5.591291427612305,5.616351127624512,5.59749698638916,0.018854141235351562,-2.5745112895965576
T2,880,3,1,5.569339275360107,5.554183483123779,5.562858581542969,5.548089981079102,0.014768600463867188,-1.011064052581787
T2,880,4,2,6.603841781616211,6.58988094329834,6.600552082061768,6.586490631103516,0.014061450958251953,-0.016257762908935547
T2,880,5,2,5.006106376647949,4.925955295562744,4.993809700012207,4.912410736083984,0.08139896392822266,-5.935301780700684
T2,880,6,2,6.00463342666626,5.974332332611084,6.018955230712891,5.989098072052002,0.029857158660888672,-3.285876512527466
T2,880,7,3,6.698306560516357,6.609677791595459,6.670266628265381,6.587137222290039,0.0831294059753418,-10.12943172454834
T2,880,8,3,4.774599075317383,4.8674163818359375,4.775359630584717,4.860952377319336,-0.08559274673461914,-10.54827880859375
T2,880,9,3,5.513306617736816,5.537322521209717,5.515312671661377,5.532914161682129,-0.017601490020751953,-10.029332160949707
T2,900,1,1,6.090009689331055,6.127427101135254,6.137701511383057,6.171470642089844,-0.03376913070678711,2.1117889881134033
T2,900,2,1,6.016228199005127,6.00705099105835,6.0066046714782715,5.995562553405762,0.011042118072509766,-2.5745112895965576
T2,900,3,1,5.255958557128906,5.243930339813232,5.291097640991211,5.2795915603637695,0.011506080627441406,-1.011064052581787
T2,900,4,2,6.477390766143799,6.4151835441589355,6.444664001464844,6.38364839553833,0.06101560592651367,-0.016257762908935547
T2,900,5,2,5.0879292488098145,5.021293640136719,5.093803882598877,5.032843589782715,0.06096029281616211,-5.935301780700684
T2,900,6,2,5.699746131896973,5.65933895111084,5.683597564697266,5.641027927398682,0.042569637298583984,-3.285876512527466
T2,900,7,3,6.883623123168945,6.84445858001709,6.923138618469238,6.874607086181641,0.048531532287597656,-10.12943172454834
T2,900,8,3,4.949817657470703,4.913172245025635,4.939277172088623,4.912037372589111,0.02723979949951172,-10.54827880859375
T2,900,9,3,5.475419521331787,5.481418609619141,5.408099174499512,5.4223175048828125,-0.014218330383300781,-10.029332160949707
T2,920,1,1,6.2238993644714355,6.251776695251465,6.238525867462158,6.264951229095459,-0.02642536163330078,2.1117889881134033
T2,920,2,1,6.045393466949463,6.014523029327393,6.032115936279297,6.005958080291748,0.026157855987548828,-2.5745112895965576
T2,920,3,1,5.182983875274658,5.169745445251465,5.199398040771484,5.186324119567871,0.013073921203613281,-1.011064052581787
T2,920,4,2,6.560352802276611,6.548899173736572,6.546172618865967,6.537177085876465,0.008995532989501953,-0.016257762908935547
T2,920,5,2,5.041780471801758,5.001387119293213,5.047203063964844,5.009871482849121,0.037331581115722656,-5.935301780700684
T2,920,6,2,5.606220245361328,5.5545220375061035,5.610897064208984,5.557559967041016,0.05333709716796875,-3.285876512527466
T2,920,7,3,5.859158992767334,5.899684429168701,5.815988063812256,5.8696112632751465,-0.053623199462890625,-10.12943172454834
T2,920,8,3,5.262735366821289,5.247917175292969,5.211060047149658,5.202695846557617,0.008364200592041016,-10.54827880859375
T2,920,9,3,5.663651466369629,5.568918228149414,5.657745838165283,5.57037353515625,0.0873723030090332,-10.029332160949707
T2,940,1,1,6.521658420562744,6.54912805557251,6.408112525939941,6.432738780975342,-0.02462625503540039,2.1117889881134033
T2,940,2,1,6.118017196655273,6.090094566345215,6.109619140625,6.080752849578857,0.028866291046142578,-2.5745112895965576
T2,940,3,1,5.280919551849365,5.269978046417236,5.279693603515625,5.268838405609131,0.01085519790649414,-1.011064052581787
T2,940,4,2,6.168773174285889,6.140066146850586,6.1950578689575195,6.167473793029785,0.027584075927734375,-0.016257762908935547
T2,940,5,2,4.930291652679443,4.845335483551025,4.968523025512695,4.880776882171631,0.08774614334106445,-5.935301780700684
T2,940,6,2,5.673652648925781,5.645316123962402,5.6504597663879395,5.626298904418945,0.02416086196899414,-3.285876512527466
T2,940,7,3,7.151869297027588,7.027775764465332,7.111841678619385,6.978254318237305,0.13358736038208008,-10.12943172454834
T2,940,8,3,5.240281581878662,5.24153470993042,5.241146564483643,5.234845161437988,0.006301403045654297,-10.54827880859375
T2,940,9,3,5.757019519805908,5.7267255783081055,5.784295082092285,5.750561237335205,0.03373384475708008,-10.029332160949707
T2,960,1,1,6.496837139129639,6.529175758361816,6.511360168457031,6.541247844696045,-0.029887676239013672,2.1117889881134033
T2,960,2,1,5.823482990264893,5.7906012535095215,5.8588337898254395,5.823922157287598,0.0349116325378418,-2.5745112895965576
T2,960,3,1,5.69458532333374,5.68418025970459,5.681326866149902,5.671621799468994,0.009705066680908203,-1.011064052581787
T2,960,4,2,6.011967182159424,5.9667887687683105,5.992031574249268,5.950571537017822,0.04146003723144531,-0.016257762908935547
T2,960,5,2,4.752059459686279,4.74385929107666,4.770288467407227,4.756957054138184,0.013331413269042969,-5.935301780700684
T2,960,6,2,5.4415740966796875,5.407038688659668,5.470526218414307,5.4358930587768555,0.03463315963745117,-3.285876512527466
T2,960,7,3,6.743104934692383,6.687237739562988,6.791226863861084,6.724103927612305,0.0671229362487793,-10.12943172454834
T2,960,8,3,5.357815265655518,5.44050407409668,5.363884925842285,5.438111305236816,-0.07422637939453125,-10.54827880859375
T2,960,9,3,5.198122978210449,5.139941215515137,5.157339096069336,5.110492706298828,0.04684638977050781,-10.029332160949707
T2,980,1,1,5.799671649932861,5.835500240325928,5.800206184387207,5.837625503540039,-0.03741931915283203,2.1117889881134033
T2,980,2,1,5.979197025299072,5.954699993133545,5.952882289886475,5.924675941467285,0.028206348419189453,-2.5745112895965576
T2,980,3,1,6.1868767738342285,6.182275772094727,6.1766462326049805,6.171385765075684,0.005260467529296875,-1.011064052581787
T2,980,4,2,6.399053573608398,6.335209846496582,6.3775200843811035,6.3137664794921875,0.06375360488891602,-0.016257762908935547
T2,980,5,2,4.725500106811523,4.704767227172852,4.733799934387207,4.7101664543151855,0.023633480072021484,-5.935301780700684
T2,980,6,2,5.194155216217041,5.176820278167725,5.158734321594238,5.1411566734313965,0.017577648162841797,-3.285876512527466
T2,980,7,3,5.9116363525390625,5.854758262634277,5.930882453918457,5.882205963134766,0.048676490783691406,-10.12943172454834
T2,980,8,3,6.23396110534668,6.1272759437561035,6.217862606048584,6.112090110778809,0.10577249526977539,-10.54827880859375
T2,980,9,3,6.0209550857543945,5.9287028312683105,6.0139899253845215,5.923037052154541,0.09095287322998047,-10.029332160949707
T2,1000,1,1,6.181795120239258,6.236043453216553,6.162954807281494,6.219996452331543,-0.05704164505004883,2.9482498168945312
T2,1000,2,1,6.1643805503845215,6.191978931427002,6.171364784240723,6.198667526245117,-0.02730274200439453,1.1678967475891113
T2,1000,3,1,6.006828784942627,6.0248026847839355,6.0210280418396,6.038549423217773,-0.017521381378173828,1.2134895324707031
T2,1000,4,2,6.775701522827148,6.706687927246094,6.822958946228027,6.750733375549316,0.07222557067871094,-2.57651686668396
T2,1000,5,2,4.724094867706299,4.765758514404297,4.709799766540527,4.751863956451416,-0.04206418991088867,-2.0566632747650146
T2,1000,6,2,5.3953022956848145,5.403679847717285,5.438771724700928,5.447312831878662,-0.008541107177734375,0.42043089866638184
T2,1000,7,3,6.165598392486572,6.104793071746826,6.138846397399902,6.072583198547363,0.06626319885253906,-10.790538787841797
T2,1000,8,3,6.646796226501465,6.539185047149658,6.6632795333862305,6.546955108642578,0.11632442474365234,-11.160933494567871
T2,1000,9,3,6.162448883056641,6.112652778625488,6.16105318069458,6.0988311767578125,0.06222200393676758,-10.611364364624023
T2,1020,1,1,6.1378703117370605,6.205244541168213,6.17844295501709,6.247920989990234,-0.06947803497314453,2.9482498168945312
T2,1020,2,1,6.011453151702881,6.021897792816162,6.016623497009277,6.026553630828857,-0.009930133819580078,1.1678967475891113
T2,1020,3,1,5.976873397827148,5.994438171386719,5.946508884429932,5.966928482055664,-0.020419597625732422,1.2134895324707031
T2,1020,4,2,6.597054481506348,6.541200637817383,6.619145393371582,6.55689811706543,0.062247276306152344,-2.57651686668396
T2,1020,5,2,5.043437480926514,5.0284929275512695,5.047022342681885,5.031193733215332,0.015828609466552734,-2.0566632747650146
T2,1020,6,2,5.403212070465088,5.407281398773193,5.3605499267578125,5.365227222442627,-0.004677295684814453,0.42043089866638184
T2,1020,7,3,6.468814373016357,6.480346202850342,6.4713568687438965,6.481025218963623,-0.009668350219726562,-10.790538787841797
T2,1020,8,3,6.610560417175293,6.535872936248779,6.623813152313232,6.530536651611328,0.0932765007019043,-11.160933494567871
T2,1020,9,3,5.771971225738525,5.729029178619385,5.791815280914307,5.736495018005371,0.05532026290893555,-10.611364364624023
T2,1040,1,1,5.676786422729492,5.713411331176758,5.676509380340576,5.7099289894104,-0.03341960906982422,2.9482498168945312
T2,1040,2,1,5.760334491729736,5.777768611907959,5.771523952484131,5.790070056915283,-0.018546104431152344,1.1678967475891113
T2,1040,3,1,6.395432472229004,6.406152725219727,6.37976598739624,6.3909149169921875,-0.011148929595947266,1.2134895324707031
T2,1040,4,2,5.806004524230957,5.75246000289917,5.886188983917236,5.835684776306152,0.050504207611083984,-2.57651686668396
T2,1040,5,2,5.071891784667969,5.065065860748291,5.069238662719727,5.065798759460449,0.0034399032592773438,-2.0566632747650146
T2,1040,6,2,5.4293437004089355,5.441781997680664,5.4128804206848145,5.426121234893799,-0.013240814208984375,0.42043089866638184
